"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regionalization","GO:0003002","2.507877555786531e-9","8.600693671248171","166","2058","47","21899","AT3G01140,AT2G45190,AT1G17840,AT2G26330,AT4G08150,AT1G13290,AT4G12970,AT4G36920,AT2G41370,AT1G69180,AT2G28610,AT4G00180,AT1G80080,AT3G52770,AT2G37630,AT2G26580,AT2G32010,AT5G28640,AT1G19850,AT2G21050,AT1G05470,AT4G14770,AT1G70560,AT3G15380,AT5G65930,AT3G54180,AT3G63300,AT1G32240,AT5G62940,AT1G48410,AT5G53400,AT3G09070,AT5G64390,AT5G08120,AT2G32700,AT4G32551,AT5G60690,AT3G54220,AT1G65620,AT5G16560,AT5G02030,AT2G42580,AT3G22760,AT4G37650,AT5G42080,AT5G22650,AT4G31400"
"GO:BP","shoot system morphogenesis","GO:0010016","2.6789401425695423e-9","8.572036990028286","193","302","20","21899","AT1G17840,AT2G26330,AT5G53210,AT3G06120,AT5G10310,AT1G13290,AT1G34245,AT4G12970,AT2G41370,AT4G37810,AT1G27370,AT2G30370,AT1G04110,AT1G80080,AT1G69780,AT5G62230,AT3G52770,AT2G42200,AT2G37630,AT3G13898"
"GO:BP","regulation of DNA-templated transcription","GO:0006355","3.593439406098414e-9","8.44448967397934","2167","491","99","21899","AT3G01140,AT4G39250,AT5G50915,AT2G45190,AT4G37750,AT2G41940,AT1G15360,AT1G46264,AT4G08150,AT5G53210,AT2G44745,AT3G13890,AT2G28550,AT3G06120,AT2G46810,AT1G73360,AT5G46880,AT1G13290,AT5G60910,AT2G34830,AT5G42630,AT4G32980,AT5G10970,AT4G36920,AT1G21340,AT3G61250,AT5G57520,AT1G69180,AT4G09820,AT1G75250,AT5G57620,AT2G17770,AT2G28610,AT4G01460,AT3G13960,AT1G08810,AT3G52525,AT1G27370,AT4G00730,AT1G26310,AT1G71450,AT4G00180,AT1G09540,AT3G26744,AT5G39660,AT1G10470,AT1G32640,AT1G04240,AT1G79960,AT2G33860,AT1G46480,AT1G59940,AT5G45980,AT1G69780,AT3G52440,AT5G06510,AT3G15510,AT5G49700,AT3G57670,AT5G43290,AT3G52770,AT5G23280,AT2G42200,AT4G37740,AT1G72360,AT2G37630,AT5G61850,AT2G45050,AT5G65790,AT3G57600,AT5G55390,AT3G28910,AT2G42300,AT2G35640,AT2G36400,AT4G04605,AT3G22780,AT2G38090,AT3G21330,AT3G58120,AT1G76420,AT5G54630,AT2G36026,AT3G18550,AT4G21440,AT2G18500,AT1G09250,AT2G14210,AT5G14070,AT5G25190,AT1G72570,AT1G69120,AT1G68130,AT2G26580,AT1G56170,AT1G76890,AT5G28300,AT3G55370,AT1G10120"
"GO:BP","regulation of RNA biosynthetic process","GO:2001141","3.593439406098414e-9","8.44448967397934","2167","491","99","21899","AT3G01140,AT4G39250,AT5G50915,AT2G45190,AT4G37750,AT2G41940,AT1G15360,AT1G46264,AT4G08150,AT5G53210,AT2G44745,AT3G13890,AT2G28550,AT3G06120,AT2G46810,AT1G73360,AT5G46880,AT1G13290,AT5G60910,AT2G34830,AT5G42630,AT4G32980,AT5G10970,AT4G36920,AT1G21340,AT3G61250,AT5G57520,AT1G69180,AT4G09820,AT1G75250,AT5G57620,AT2G17770,AT2G28610,AT4G01460,AT3G13960,AT1G08810,AT3G52525,AT1G27370,AT4G00730,AT1G26310,AT1G71450,AT4G00180,AT1G09540,AT3G26744,AT5G39660,AT1G10470,AT1G32640,AT1G04240,AT1G79960,AT2G33860,AT1G46480,AT1G59940,AT5G45980,AT1G69780,AT3G52440,AT5G06510,AT3G15510,AT5G49700,AT3G57670,AT5G43290,AT3G52770,AT5G23280,AT2G42200,AT4G37740,AT1G72360,AT2G37630,AT5G61850,AT2G45050,AT5G65790,AT3G57600,AT5G55390,AT3G28910,AT2G42300,AT2G35640,AT2G36400,AT4G04605,AT3G22780,AT2G38090,AT3G21330,AT3G58120,AT1G76420,AT5G54630,AT2G36026,AT3G18550,AT4G21440,AT2G18500,AT1G09250,AT2G14210,AT5G14070,AT5G25190,AT1G72570,AT1G69120,AT1G68130,AT2G26580,AT1G56170,AT1G76890,AT5G28300,AT3G55370,AT1G10120"
"GO:BP","meiotic cell cycle","GO:0051321","5.122914452084241e-9","8.2904828963778","160","2272","48","21899","AT1G02065,AT2G01990,AT5G51330,AT2G30820,AT3G44960,AT2G36010,AT5G22220,AT4G30870,AT1G06660,AT2G33793,AT5G07280,AT4G21820,AT1G04030,AT3G12280,AT2G06510,AT5G62410,AT5G48600,AT3G25100,AT2G13680,AT4G15890,AT1G04650,AT1G15110,AT3G57860,AT1G34355,AT5G63920,AT1G50240,AT5G03470,AT1G20720,AT5G57880,AT1G63990,AT4G22970,AT2G14050,AT1G67370,AT4G24710,AT4G00020,AT5G48720,AT2G45280,AT1G22275,AT2G21800,AT2G22140,AT4G31400,AT4G35520,AT1G13330,AT1G71830,AT3G23670,AT5G18700,AT4G20050,AT4G14180"
"GO:BP","lipid catabolic process","GO:0016042","5.486159202534715e-9","8.260731593782323","237","103","14","21899","AT1G75900,AT5G33370,AT3G04290,AT1G71691,AT5G45670,AT1G33811,AT3G48460,AT2G42990,AT3G16370,AT5G64440,AT4G37070,AT5G03810,AT1G29670,AT3G14820"
"GO:BP","chromosome segregation","GO:0007059","1.1671691241666256e-8","7.9328662096182185","103","2749","40","21899","AT1G03780,AT3G44960,AT3G25980,AT4G05190,AT4G30870,AT3G59550,AT3G44050,AT2G33560,AT3G12280,AT2G06510,AT2G36200,AT5G16270,AT5G48600,AT2G32590,AT5G06590,AT4G15890,AT3G57060,AT1G64960,AT5G05510,AT5G63920,AT5G57880,AT4G19350,AT5G48520,AT1G63990,AT4G22970,AT5G37630,AT1G67370,AT4G24710,AT5G40840,AT1G61000,AT3G08880,AT1G22275,AT4G31400,AT1G13330,AT1G50710,AT3G54630,AT5G38880,AT3G48210,AT5G63135,AT2G32980"
"GO:BP","regulation of RNA metabolic process","GO:0051252","1.5500106750634957e-8","7.8096653107940925","2255","491","100","21899","AT3G01140,AT4G39250,AT5G50915,AT2G45190,AT4G37750,AT2G41940,AT1G15360,AT1G46264,AT4G08150,AT5G53210,AT2G44745,AT3G13890,AT2G28550,AT3G06120,AT2G46810,AT1G73360,AT5G46880,AT1G13290,AT5G60910,AT2G34830,AT5G42630,AT4G32980,AT5G10970,AT4G36920,AT1G21340,AT3G61250,AT5G57520,AT1G69180,AT4G09820,AT1G75250,AT5G57620,AT2G17770,AT2G28610,AT4G01460,AT3G13960,AT1G08810,AT3G52525,AT1G27370,AT4G00730,AT1G26310,AT1G71450,AT4G00180,AT1G09540,AT3G26744,AT5G39660,AT1G10470,AT1G32640,AT1G04240,AT1G79960,AT2G33860,AT1G46480,AT1G59940,AT5G45980,AT5G16450,AT1G69780,AT3G52440,AT5G06510,AT3G15510,AT5G49700,AT3G57670,AT5G43290,AT3G52770,AT5G23280,AT2G42200,AT4G37740,AT1G72360,AT2G37630,AT5G61850,AT2G45050,AT5G65790,AT3G57600,AT5G55390,AT3G28910,AT2G42300,AT2G35640,AT2G36400,AT4G04605,AT3G22780,AT2G38090,AT3G21330,AT3G58120,AT1G76420,AT5G54630,AT2G36026,AT3G18550,AT4G21440,AT2G18500,AT1G09250,AT2G14210,AT5G14070,AT5G25190,AT1G72570,AT1G69120,AT1G68130,AT2G26580,AT1G56170,AT1G76890,AT5G28300,AT3G55370,AT1G10120"
"GO:BP","cell wall biogenesis","GO:0042546","2.2307149401849103e-8","7.651555924030135","216","2623","62","21899","AT2G44745,AT3G13890,AT4G03210,AT2G36870,AT5G57560,AT5G03170,AT1G32640,AT4G20140,AT1G14720,AT3G02210,AT5G57550,AT1G75500,AT5G13870,AT2G03220,AT2G37090,AT5G12870,AT1G02730,AT1G66230,AT2G36570,AT2G40320,AT3G21190,AT1G06920,AT4G18800,AT3G19820,AT1G28490,AT5G65270,AT3G44990,AT2G06850,AT2G33570,AT5G41040,AT1G66810,AT4G11150,AT3G25140,AT2G28315,AT1G63910,AT5G67210,AT4G28500,AT1G11545,AT5G16600,AT5G42080,AT3G61130,AT1G07410,AT1G79500,AT3G02230,AT5G09870,AT5G15630,AT3G16630,AT2G34410,AT2G46770,AT1G32170,AT4G18780,AT5G05170,AT1G30620,AT5G64740,AT3G59690,AT5G47820,AT5G61840,AT3G49720,AT1G77460,AT4G34660,AT5G19390,AT3G26370"
"GO:BP","regulation of nucleobase-containing compound metabolic process","GO:0019219","2.7076724120321718e-8","7.56740387996203","2343","491","102","21899","AT3G01140,AT4G39250,AT5G50915,AT2G45190,AT4G37750,AT2G41940,AT1G15360,AT1G46264,AT4G08150,AT5G53210,AT2G44745,AT3G13890,AT2G28550,AT3G06120,AT2G46810,AT1G73360,AT5G46880,AT1G13290,AT5G60910,AT2G34830,AT5G42630,AT4G32980,AT5G10970,AT4G36920,AT1G21340,AT3G61250,AT5G57520,AT1G69180,AT4G09820,AT1G75250,AT5G57620,AT2G17770,AT2G28610,AT4G01460,AT3G13960,AT1G08810,AT3G52525,AT1G27370,AT4G00730,AT1G26310,AT1G71450,AT4G00180,AT1G09540,AT3G26744,AT5G39660,AT1G10470,AT1G32640,AT1G04240,AT1G79960,AT2G33860,AT1G46480,AT1G59940,AT5G45980,AT5G16450,AT1G69780,AT3G52440,AT5G06510,AT3G15510,AT5G49700,AT3G57670,AT5G43290,AT3G52770,AT5G23280,AT2G42200,AT4G37740,AT1G72360,AT2G37630,AT5G61850,AT2G45050,AT5G65790,AT1G15910,AT3G57600,AT5G55390,AT3G28910,AT2G42300,AT2G35640,AT2G36400,AT4G04605,AT3G22780,AT2G38090,AT3G21330,AT3G58120,AT1G76420,AT5G54630,AT2G36026,AT3G18550,AT4G21440,AT2G18500,AT1G09250,AT2G14210,AT5G14070,AT5G25190,AT1G72570,AT3G14980,AT1G69120,AT1G68130,AT2G26580,AT1G56170,AT1G76890,AT5G28300,AT3G55370,AT1G10120"
"GO:BP","specification of axis polarity","GO:0065001","2.9793386710860842e-8","7.525880126317064","32","2035","18","21899","AT2G45190,AT2G26330,AT2G41370,AT1G69180,AT4G00180,AT2G37630,AT4G20140,AT2G26580,AT5G10150,AT2G28150,AT5G59790,AT1G32240,AT2G32700,AT4G32551,AT5G60690,AT1G65620,AT5G16560,AT5G22650"
"GO:BP","cell cycle phase transition","GO:0044770","3.345527599053934e-8","7.475535383041346","64","2078","26","21899","AT5G65420,AT5G06150,AT3G11520,AT1G47210,AT1G20610,AT5G43080,AT1G20930,AT5G52950,AT1G76310,AT3G25980,AT1G76540,AT4G34160,AT2G33560,AT3G12280,AT1G15570,AT5G52910,AT3G54180,AT3G02820,AT1G02970,AT5G05510,AT5G11300,AT2G22490,AT4G24710,AT1G80370,AT4G17760,AT3G18730"
"GO:BP","mitotic nuclear division","GO:0140014","3.606146730941811e-8","7.442956606193237","35","2735","21","21899","AT1G03780,AT3G25980,AT2G33560,AT2G36200,AT5G48600,AT3G54650,AT2G32590,AT4G15890,AT3G57060,AT3G57860,AT1G64960,AT5G05510,AT5G37630,AT1G61000,AT5G42080,AT4G31400,AT3G07160,AT3G54630,AT4G34660,AT5G19390,AT5G63135"
"GO:BP","plant-type cell wall biogenesis","GO:0009832","6.635690569351924e-8","7.178113873876759","155","2623","49","21899","AT2G44745,AT3G13890,AT4G03210,AT5G03170,AT1G32640,AT4G20140,AT3G02210,AT5G57550,AT1G75500,AT2G37090,AT5G12870,AT1G66230,AT2G36570,AT2G40320,AT3G21190,AT1G06920,AT3G19820,AT1G28490,AT2G06850,AT5G41040,AT1G66810,AT4G11150,AT3G25140,AT2G28315,AT1G63910,AT5G67210,AT4G28500,AT5G16600,AT5G42080,AT3G61130,AT1G79500,AT3G02230,AT5G09870,AT5G15630,AT3G16630,AT2G34410,AT2G46770,AT4G18780,AT5G05170,AT1G30620,AT5G64740,AT3G59690,AT5G47820,AT5G61840,AT3G49720,AT1G77460,AT4G34660,AT5G19390,AT3G26370"
"GO:BP","guard cell differentiation","GO:0010052","8.646384336291162e-8","7.0631654637571835","21","158","7","21899","AT5G53210,AT3G06120,AT5G10310,AT1G34245,AT4G12970,AT4G37810,AT2G30370"
"GO:BP","reproduction","GO:0000003","1.5047246683817827e-7","6.82254295916756","1775","2272","266","21899","AT1G49490,AT2G45190,AT1G17840,AT4G37750,AT5G16230,AT1G02065,AT2G26330,AT5G13170,AT2G28550,AT5G46880,AT1G13290,AT5G60910,AT2G02850,AT2G34830,AT5G42630,AT4G32980,AT4G28250,AT4G36920,AT2G41370,AT3G61250,AT5G57520,AT2G01990,AT1G69180,AT4G09820,AT4G24660,AT1G67730,AT4G39010,AT2G28610,AT2G38110,AT3G02610,AT3G57510,AT1G26310,AT1G71450,AT4G00180,AT1G09540,AT3G26744,AT5G39660,AT1G10470,AT2G33860,AT1G46480,AT5G45980,AT1G69780,AT5G62230,AT3G15510,AT3G57670,AT4G25140,AT5G23280,AT5G18000,AT2G42200,AT2G37630,AT2G26490,AT5G61850,AT3G52600,AT5G55390,AT3G51840,AT1G65680,AT3G63210,AT1G14720,AT3G22780,AT5G41380,AT4G07960,AT1G29430,AT5G54650,AT5G44120,AT5G51330,AT1G69120,AT1G68130,AT2G20300,AT4G20270,AT5G06720,AT5G28640,AT5G57800,AT5G65700,AT5G56270,AT5G53550,AT5G16500,AT4G09960,AT2G43040,AT1G19850,AT4G36620,AT3G28860,AT3G47620,AT5G67360,AT4G24580,AT1G06520,AT3G15030,AT2G21050,AT2G30820,AT5G45800,AT1G31650,AT4G36930,AT1G04500,AT5G06850,AT3G44960,AT3G50330,AT2G15790,AT2G44190,AT1G05470,AT2G36010,AT5G22220,AT5G13710,AT4G35900,AT1G69770,AT4G30870,AT1G06660,AT2G33793,AT5G43900,AT4G38900,AT5G07280,AT4G21820,AT3G57870,AT1G04030,AT4G04890,AT2G42260,AT4G34160,AT5G24330,AT1G05830,AT5G48300,AT1G70560,AT3G15380,AT3G12280,AT2G06510,AT3G01570,AT1G64980,AT5G50670,AT5G62410,AT3G12145,AT2G48130,AT2G23950,AT3G28917,AT5G48600,AT3G54180,AT2G26700,AT3G46550,AT1G33265,AT3G25100,AT1G32240,AT3G09670,AT5G46960,AT3G54650,AT5G13290,AT5G55820,AT5G37020,AT2G13680,AT5G22740,AT2G21540,AT4G08850,AT1G77740,AT1G44900,AT1G22610,AT1G60220,AT1G09240,AT2G34140,AT4G15890,AT5G15740,AT1G67580,AT2G41970,AT1G04650,AT1G53160,AT3G19580,AT5G65410,AT5G62940,AT1G15110,AT5G53400,AT2G41210,AT3G57860,AT5G22110,AT1G12110,AT1G68640,AT2G18650,AT1G05010,AT1G34355,AT2G46660,AT1G14440,AT4G31590,AT2G17180,AT3G09070,AT5G64390,AT2G32700,AT5G63920,AT4G39400,AT1G50240,AT5G03470,AT4G38430,AT4G32551,AT1G20720,AT5G57880,AT5G14010,AT3G18990,AT1G63990,AT3G61150,AT5G09530,AT1G13710,AT1G65620,AT5G16560,AT3G20070,AT1G10180,AT4G22970,AT3G52115,AT2G45110,AT4G11150,AT5G05280,AT5G02030,AT2G14050,AT4G30200,AT1G67370,AT5G16460,AT2G27990,AT2G34630,AT2G33670,AT1G78420,AT4G24710,AT4G00020,AT3G22960,AT5G43810,AT3G14020,AT3G11580,AT1G75080,AT4G16340,AT5G48720,AT2G45280,AT3G63530,AT4G24560,AT3G59420,AT3G56960,AT1G30330,AT3G53700,AT5G42080,AT1G22275,AT5G22650,AT2G21800,AT2G22140,AT4G31400,AT5G51230,AT5G16020,AT2G36910,AT4G11720,AT2G01210,AT4G31820,AT5G04560,AT1G35670,AT5G16750,AT4G03110,AT5G49160,AT4G17460,AT1G59640,AT1G79500,AT4G35520,AT1G13330,AT5G61480,AT1G71830,AT2G35510,AT3G23670,AT5G18700,AT3G49670,AT4G34530,AT4G20050,AT2G21770,AT1G60800,AT1G28240,AT2G27460,AT2G23380,AT3G18000,AT1G73590,AT1G08260,AT4G14180"
"GO:BP","cell wall polysaccharide metabolic process","GO:0010383","1.5370723733158267e-7","6.813305683188795","134","2623","44","21899","AT4G03210,AT2G36870,AT5G57560,AT1G14720,AT5G57550,AT1G02640,AT5G13870,AT2G03220,AT2G38320,AT1G70230,AT2G37090,AT2G20370,AT5G01360,AT2G40320,AT3G21190,AT1G78060,AT5G64570,AT1G67330,AT1G28490,AT3G10740,AT5G15740,AT3G44990,AT2G06850,AT4G09990,AT5G41040,AT5G04885,AT3G25140,AT2G20680,AT5G67210,AT1G68560,AT1G11545,AT5G62220,AT3G61130,AT3G55990,AT5G67230,AT1G79500,AT1G58370,AT1G28240,AT3G62720,AT2G34410,AT1G32170,AT5G61840,AT1G77460,AT3G26370"
"GO:BP","DNA-templated transcription","GO:0006351","1.6483074007319912e-7","6.7829617914300995","2351","491","100","21899","AT3G01140,AT4G39250,AT5G50915,AT2G45190,AT4G37750,AT2G41940,AT1G15360,AT1G46264,AT4G08150,AT5G53210,AT2G44745,AT3G13890,AT2G28550,AT3G06120,AT2G46810,AT1G73360,AT5G46880,AT1G13290,AT5G60910,AT2G34830,AT5G42630,AT4G32980,AT5G10970,AT4G36920,AT1G21340,AT3G61250,AT5G57520,AT1G69180,AT4G09820,AT1G75250,AT5G57620,AT2G17770,AT2G28610,AT4G01460,AT3G13960,AT1G08810,AT3G52525,AT1G27370,AT4G00730,AT1G26310,AT1G71450,AT4G00180,AT1G09540,AT3G26744,AT5G39660,AT1G10470,AT1G32640,AT1G04240,AT1G79960,AT2G33860,AT1G46480,AT1G59940,AT5G45980,AT1G69780,AT3G52440,AT5G06510,AT3G15510,AT5G49700,AT3G57670,AT5G43290,AT3G52770,AT5G23280,AT2G42200,AT4G37740,AT1G72360,AT2G37630,AT5G61850,AT1G07090,AT2G45050,AT5G65790,AT3G57600,AT5G55390,AT3G28910,AT2G42300,AT2G35640,AT2G36400,AT4G04605,AT3G22780,AT2G38090,AT3G21330,AT3G58120,AT1G76420,AT5G54630,AT2G36026,AT3G18550,AT4G21440,AT2G18500,AT1G09250,AT2G14210,AT5G14070,AT5G25190,AT1G72570,AT1G69120,AT1G68130,AT2G26580,AT1G56170,AT1G76890,AT5G28300,AT3G55370,AT1G10120"
"GO:BP","RNA biosynthetic process","GO:0032774","2.2909115079578085e-7","6.6399916861697745","2365","491","100","21899","AT3G01140,AT4G39250,AT5G50915,AT2G45190,AT4G37750,AT2G41940,AT1G15360,AT1G46264,AT4G08150,AT5G53210,AT2G44745,AT3G13890,AT2G28550,AT3G06120,AT2G46810,AT1G73360,AT5G46880,AT1G13290,AT5G60910,AT2G34830,AT5G42630,AT4G32980,AT5G10970,AT4G36920,AT1G21340,AT3G61250,AT5G57520,AT1G69180,AT4G09820,AT1G75250,AT5G57620,AT2G17770,AT2G28610,AT4G01460,AT3G13960,AT1G08810,AT3G52525,AT1G27370,AT4G00730,AT1G26310,AT1G71450,AT4G00180,AT1G09540,AT3G26744,AT5G39660,AT1G10470,AT1G32640,AT1G04240,AT1G79960,AT2G33860,AT1G46480,AT1G59940,AT5G45980,AT1G69780,AT3G52440,AT5G06510,AT3G15510,AT5G49700,AT3G57670,AT5G43290,AT3G52770,AT5G23280,AT2G42200,AT4G37740,AT1G72360,AT2G37630,AT5G61850,AT1G07090,AT2G45050,AT5G65790,AT3G57600,AT5G55390,AT3G28910,AT2G42300,AT2G35640,AT2G36400,AT4G04605,AT3G22780,AT2G38090,AT3G21330,AT3G58120,AT1G76420,AT5G54630,AT2G36026,AT3G18550,AT4G21440,AT2G18500,AT1G09250,AT2G14210,AT5G14070,AT5G25190,AT1G72570,AT1G69120,AT1G68130,AT2G26580,AT1G56170,AT1G76890,AT5G28300,AT3G55370,AT1G10120"
"GO:BP","axis specification","GO:0009798","2.3027946610729437e-7","6.637744786108187","53","1768","21","21899","AT2G45190,AT2G26330,AT2G41370,AT1G69180,AT2G28610,AT4G00180,AT3G52770,AT2G37630,AT4G20140,AT2G26580,AT5G10150,AT5G56270,AT1G19850,AT2G28150,AT5G59790,AT1G32240,AT2G32700,AT4G32551,AT5G60690,AT1G65620,AT5G16560"
"GO:BP","adaxial/abaxial axis specification","GO:0009943","2.7298344522579553e-7","6.56386368946139","28","2035","16","21899","AT2G45190,AT2G26330,AT2G41370,AT1G69180,AT2G28610,AT4G00180,AT3G52770,AT2G37630,AT2G26580,AT1G32240,AT2G32700,AT4G32551,AT5G60690,AT1G65620,AT5G16560,AT5G22650"
"GO:BP","regulation of primary metabolic process","GO:0080090","2.745337462127357e-7","6.56140426362489","2679","491","109","21899","AT3G01140,AT4G39250,AT5G50915,AT2G45190,AT4G37750,AT2G41940,AT1G15360,AT1G46264,AT4G08150,AT5G53210,AT2G44745,AT3G13890,AT2G28550,AT3G06120,AT2G46810,AT1G73360,AT5G46880,AT1G13290,AT5G60910,AT2G34830,AT5G42630,AT4G32980,AT5G10970,AT4G36920,AT1G21340,AT3G61250,AT5G57520,AT1G69180,AT4G09820,AT1G75250,AT5G57620,AT2G17770,AT2G28610,AT4G01460,AT3G13960,AT1G08810,AT3G52525,AT1G27370,AT4G00730,AT1G26310,AT1G71450,AT4G00180,AT1G09540,AT5G48930,AT3G26744,AT5G39660,AT1G10470,AT1G32640,AT1G04240,AT1G79960,AT2G33860,AT1G46480,AT1G59940,AT5G45980,AT5G16450,AT1G69780,AT3G52440,AT5G06510,AT3G15510,AT5G49700,AT3G57670,AT5G43290,AT3G52770,AT5G23280,AT2G42200,AT4G37740,AT1G72360,AT2G37630,AT1G15690,AT5G61850,AT3G58110,AT2G45050,AT5G65790,AT1G15910,AT3G57600,AT5G55390,AT3G28455,AT3G28910,AT2G42300,AT2G35640,AT2G36400,AT4G04605,AT5G13930,AT3G22780,AT2G38090,AT3G21330,AT3G58120,AT1G54570,AT1G76420,AT5G54630,AT2G36026,AT3G18550,AT1G75500,AT4G21440,AT2G18500,AT1G09250,AT2G14210,AT5G14070,AT5G25190,AT1G72570,AT3G14980,AT1G69120,AT1G68130,AT2G26580,AT1G56170,AT1G76890,AT5G28300,AT3G55370,AT1G10120"
"GO:BP","reproductive process","GO:0022414","2.7478580077941844e-7","6.561005712669511","1761","2272","263","21899","AT1G49490,AT2G45190,AT1G17840,AT4G37750,AT5G16230,AT1G02065,AT2G26330,AT5G13170,AT2G28550,AT5G46880,AT1G13290,AT5G60910,AT2G02850,AT2G34830,AT5G42630,AT4G32980,AT4G36920,AT2G41370,AT3G61250,AT5G57520,AT2G01990,AT1G69180,AT4G09820,AT4G24660,AT1G67730,AT4G39010,AT2G28610,AT2G38110,AT3G02610,AT3G57510,AT1G26310,AT1G71450,AT4G00180,AT1G09540,AT3G26744,AT5G39660,AT1G10470,AT2G33860,AT1G46480,AT5G45980,AT1G69780,AT5G62230,AT3G15510,AT3G57670,AT4G25140,AT5G23280,AT5G18000,AT2G42200,AT2G37630,AT2G26490,AT5G61850,AT3G52600,AT5G55390,AT3G51840,AT3G63210,AT1G14720,AT3G22780,AT5G41380,AT4G07960,AT1G29430,AT5G54650,AT5G44120,AT5G51330,AT1G69120,AT1G68130,AT2G20300,AT4G20270,AT5G06720,AT5G28640,AT5G57800,AT5G65700,AT5G56270,AT5G53550,AT5G16500,AT4G09960,AT2G43040,AT1G19850,AT4G36620,AT3G28860,AT3G47620,AT5G67360,AT4G24580,AT1G06520,AT3G15030,AT2G21050,AT2G30820,AT5G45800,AT1G31650,AT4G36930,AT1G04500,AT5G06850,AT3G44960,AT3G50330,AT2G15790,AT2G44190,AT1G05470,AT2G36010,AT5G22220,AT5G13710,AT4G35900,AT1G69770,AT4G30870,AT1G06660,AT2G33793,AT5G43900,AT4G38900,AT5G07280,AT4G21820,AT3G57870,AT1G04030,AT4G04890,AT2G42260,AT4G34160,AT5G24330,AT1G05830,AT5G48300,AT1G70560,AT3G15380,AT3G12280,AT2G06510,AT3G01570,AT1G64980,AT5G50670,AT5G62410,AT3G12145,AT2G48130,AT2G23950,AT3G28917,AT5G48600,AT3G54180,AT2G26700,AT3G46550,AT1G33265,AT3G25100,AT1G32240,AT3G09670,AT5G46960,AT3G54650,AT5G13290,AT5G55820,AT5G37020,AT2G13680,AT5G22740,AT2G21540,AT4G08850,AT1G77740,AT1G44900,AT1G22610,AT1G60220,AT1G09240,AT2G34140,AT4G15890,AT5G15740,AT1G67580,AT2G41970,AT1G04650,AT1G53160,AT3G19580,AT5G65410,AT5G62940,AT1G15110,AT5G53400,AT2G41210,AT3G57860,AT5G22110,AT1G12110,AT1G68640,AT2G18650,AT1G05010,AT1G34355,AT2G46660,AT1G14440,AT4G31590,AT2G17180,AT3G09070,AT5G64390,AT2G32700,AT5G63920,AT4G39400,AT1G50240,AT5G03470,AT4G38430,AT4G32551,AT1G20720,AT5G57880,AT5G14010,AT3G18990,AT1G63990,AT3G61150,AT5G09530,AT1G13710,AT1G65620,AT5G16560,AT3G20070,AT1G10180,AT4G22970,AT3G52115,AT4G11150,AT5G05280,AT5G02030,AT2G14050,AT4G30200,AT1G67370,AT5G16460,AT2G27990,AT2G34630,AT2G33670,AT1G78420,AT4G24710,AT4G00020,AT3G22960,AT5G43810,AT3G14020,AT3G11580,AT1G75080,AT4G16340,AT5G48720,AT2G45280,AT3G63530,AT4G24560,AT3G59420,AT3G56960,AT1G30330,AT3G53700,AT5G42080,AT1G22275,AT5G22650,AT2G21800,AT2G22140,AT4G31400,AT5G51230,AT5G16020,AT2G36910,AT4G11720,AT2G01210,AT4G31820,AT5G04560,AT1G35670,AT5G16750,AT4G03110,AT5G49160,AT4G17460,AT1G59640,AT1G79500,AT4G35520,AT1G13330,AT5G61480,AT1G71830,AT2G35510,AT3G23670,AT5G18700,AT3G49670,AT4G34530,AT4G20050,AT2G21770,AT1G60800,AT1G28240,AT2G27460,AT2G23380,AT3G18000,AT1G73590,AT1G08260,AT4G14180"
"GO:BP","DNA-templated DNA replication","GO:0006261","3.1078349951578485e-7","6.507542047334041","90","2638","34","21899","AT4G37630,AT3G48160,AT5G02220,AT5G46280,AT2G42260,AT3G12280,AT1G15570,AT5G52910,AT5G44635,AT3G54180,AT3G02820,AT5G20850,AT1G07270,AT3G25100,AT2G07690,AT4G02060,AT2G16440,AT1G44900,AT2G31270,AT5G22110,AT1G67320,AT3G20780,AT5G41880,AT5G52800,AT1G08840,AT3G54710,AT5G67100,AT3G59420,AT3G18730,AT5G49010,AT5G03415,AT2G42120,AT3G48750,AT1G78650"
"GO:BP","anatomical structure formation involved in morphogenesis","GO:0048646","4.297021951171175e-7","6.366832427733792","213","2431","56","21899","AT2G45190,AT1G49430,AT4G37070,AT4G32980,AT4G28250,AT4G36920,AT2G41370,AT5G57620,AT1G80080,AT5G45980,AT2G42200,AT2G37630,AT4G20140,AT2G39700,AT1G76420,AT1G26770,AT3G18550,AT2G20300,AT1G69530,AT3G28860,AT3G55500,AT4G34850,AT3G50330,AT2G44190,AT5G07280,AT1G69560,AT1G19220,AT1G15570,AT3G54180,AT1G18370,AT3G55090,AT2G13680,AT1G77740,AT5G41920,AT3G20860,AT5G64390,AT2G38120,AT4G39400,AT1G50240,AT1G21410,AT5G02030,AT2G44990,AT2G27990,AT1G61000,AT3G59420,AT4G29130,AT2G29940,AT5G61480,AT5G18700,AT2G26170,AT4G20050,AT2G27460,AT1G73590,AT1G33430,AT1G77850,AT5G20240"
"GO:BP","DNA replication initiation","GO:0006270","4.651201074085439e-7","6.332434885283545","18","2190","13","21899","AT5G46280,AT5G44635,AT1G07270,AT3G25100,AT2G07690,AT4G02060,AT2G16440,AT1G44900,AT2G31270,AT1G67320,AT3G54710,AT5G67100,AT5G49010"
